Taxa,Metabolite,Potential Score
Aeribacillus,Indole-3-acetate,7.848839e-02
Aeribacillus,Tryptamine,2.186001e-05
Aerococcus,Serotonin,1.885340e-05
Aerococcus,L-Formylkynurenine,1.744052e-05
Aerococcus,L-Kynurenine,1.818250e-05
Aerococcus,3-Hydroxyanthranilate,1.893575e-05
Aerococcus,Anthranilate,3.198572e-05
Aerococcus,Indole-3-acetaldehyde,2.315802e-01
Aerococcus,Melatonin,1.123659e-05
Aerococcus,5-Hydroxykynurenamine,1.872679e-05
Aerococcus,Indole-3-acetate,3.910516e-02
Aerococcus,Tryptamine,1.902782e-05
Aeromicrobium,Serotonin,1.885355e-05
Aeromicrobium,L-Formylkynurenine,1.744060e-05
Aeromicrobium,L-Kynurenine,1.818265e-05
Aeromicrobium,3-Hydroxyanthranilate,1.893596e-05
Aeromicrobium,Anthranilate,3.198858e-05
Aeromicrobium,Indole-3-acetaldehyde,7.881259e-02
Aeromicrobium,Melatonin,1.123621e-05
Aeromicrobium,5-Hydroxykynurenamine,1.872694e-05
Aeromicrobium,Indole-3-acetate,4.336293e-02
Aeromicrobium,Tryptamine,1.902799e-05
Aeromonas,Serotonin,2.014495e-03
Aeromonas,L-Formylkynurenine,1.499358e-05
Aeromonas,L-Kynurenine,1.579225e-05
Aeromonas,3-Hydroxyanthranilate,1.622203e-05
Aeromonas,Anthranilate,3.173213e-05
Aeromonas,Indole-3-acetaldehyde,1.272473e-01
Aeromonas,Melatonin,1.114006e-05
Aeromonas,5-Hydroxykynurenamine,2.036972e-03
Aeromonas,Indole-3-acetate,1.865678e-01
Aeromonas,Tryptamine,1.835060e-03
Aestuariibacter,Serotonin,2.601235e-05
Aestuariibacter,L-Formylkynurenine,1.947033e-05
Aestuariibacter,L-Kynurenine,2.010548e-05
Aestuariibacter,3-Hydroxyanthranilate,2.121060e-05
Aestuariibacter,Anthranilate,3.211952e-05
Aestuariibacter,Indole-3-acetaldehyde,7.048002e-01
Aestuariibacter,Melatonin,1.128614e-05
Aestuariibacter,5-Hydroxykynurenamine,2.571379e-05
Aestuariibacter,Indole-3-acetate,1.004830e-01
Aestuariibacter,Tryptamine,2.702877e-05
Aestuariimicrobium,Serotonin,2.601235e-05
Aestuariimicrobium,L-Formylkynurenine,1.947033e-05
Aestuariimicrobium,L-Kynurenine,2.010548e-05
Aestuariimicrobium,3-Hydroxyanthranilate,2.121060e-05
Aestuariimicrobium,Anthranilate,3.211952e-05
Aestuariimicrobium,Indole-3-acetaldehyde,1.559063e-01
Aestuariimicrobium,Melatonin,1.128614e-05
Aestuariimicrobium,5-Hydroxykynurenamine,2.571379e-05
Aestuariimicrobium,Indole-3-acetate,1.004830e-01
Aestuariimicrobium,Tryptamine,2.702877e-05
Aestuariivita,Serotonin,2.601235e-05
Aestuariivita,L-Formylkynurenine,1.947033e-05
Aestuariivita,L-Kynurenine,2.010548e-05
Aestuariivita,3-Hydroxyanthranilate,2.121060e-05
Aestuariivita,Anthranilate,3.211952e-05
Aestuariivita,Indole-3-acetaldehyde,1.559063e-01
Aestuariivita,Melatonin,1.128614e-05
Aestuariivita,5-Hydroxykynurenamine,2.571379e-05
Aestuariivita,Indole-3-acetate,1.004830e-01
Aestuariivita,Tryptamine,2.702877e-05
Afifella,Serotonin,2.601046e-05
Afifella,L-Formylkynurenine,1.946982e-05
Afifella,L-Kynurenine,2.010488e-05
Afifella,3-Hydroxyanthranilate,2.120981e-05
Afifella,Anthranilate,3.211656e-05
Afifella,Indole-3-acetaldehyde,4.231308e-01
Afifella,Melatonin,1.128652e-05
Afifella,5-Hydroxykynurenamine,2.571198e-05
Afifella,Indole-3-acetate,3.713517e-01
Afifella,Tryptamine,2.702662e-05
Afipia,Serotonin,1.241740e-03
Afipia,L-Formylkynurenine,1.833479e-05
Afipia,L-Kynurenine,1.903822e-05
Afipia,3-Hydroxyanthranilate,1.993429e-05
Afipia,Anthranilate,3.204933e-05
Afipia,Indole-3-acetaldehyde,7.579543e-02
Afipia,Melatonin,1.126160e-05
Afipia,5-Hydroxykynurenamine,1.257701e-03
Afipia,Indole-3-acetate,3.813000e-01
Afipia,Tryptamine,1.121199e-03
Agarivorans,Serotonin,2.601046e-05
Agarivorans,L-Formylkynurenine,1.946982e-05
Agarivorans,L-Kynurenine,2.010488e-05
Agarivorans,3-Hydroxyanthranilate,2.120981e-05
Agarivorans,Anthranilate,3.211656e-05
Agarivorans,Indole-3-acetaldehyde,1.131025e-01
Agarivorans,Melatonin,1.128652e-05
Agarivorans,5-Hydroxykynurenamine,2.571198e-05
Agarivorans,Indole-3-acetate,7.893972e-02
Agarivorans,Tryptamine,2.702662e-05
Agathobaculum,Serotonin,2.144832e-05
Agathobaculum,L-Formylkynurenine,1.833545e-05
Agathobaculum,L-Kynurenine,1.903914e-05
Agathobaculum,3-Hydroxyanthranilate,1.993552e-05
Agathobaculum,Anthranilate,3.205807e-05
Agathobaculum,Indole-3-acetaldehyde,1.686427e-01
Agathobaculum,Melatonin,1.126046e-05
Agathobaculum,5-Hydroxykynurenamine,2.126944e-05
Agathobaculum,Indole-3-acetate,5.231950e-01
Agathobaculum,Tryptamine,2.186001e-05
Aggregatibacter,Serotonin,1.260776e-03
Aggregatibacter,L-Formylkynurenine,1.833523e-05
Aggregatibacter,L-Kynurenine,1.903883e-05
Aggregatibacter,3-Hydroxyanthranilate,1.993511e-05
Aggregatibacter,Anthranilate,3.205516e-05
Aggregatibacter,Indole-3-acetaldehyde,1.196129e-01
Aggregatibacter,Melatonin,1.126084e-05
Aggregatibacter,5-Hydroxykynurenamine,1.277263e-03
Aggregatibacter,Indole-3-acetate,6.519629e-02
Aggregatibacter,Tryptamine,1.136560e-03
Agreia,Serotonin,2.601235e-05
Agreia,L-Formylkynurenine,1.947033e-05
Agreia,L-Kynurenine,2.010548e-05
Agreia,3-Hydroxyanthranilate,2.121060e-05
Agreia,Anthranilate,3.211952e-05
Agreia,Indole-3-acetaldehyde,1.559063e-01
Agreia,Melatonin,1.128614e-05
Agreia,5-Hydroxykynurenamine,2.571379e-05
Agreia,Indole-3-acetate,1.004830e-01
Agreia,Tryptamine,2.702877e-05
Agrilactobacillus,Serotonin,2.601235e-05
Agrilactobacillus,L-Formylkynurenine,1.947033e-05
Agrilactobacillus,L-Kynurenine,2.010548e-05
Agrilactobacillus,3-Hydroxyanthranilate,2.121060e-05
Agrilactobacillus,Anthranilate,3.211952e-05
Agrilactobacillus,Indole-3-acetaldehyde,7.048002e-01
Agrilactobacillus,Melatonin,1.128614e-05
Agrilactobacillus,5-Hydroxykynurenamine,2.571379e-05
Agrilactobacillus,Indole-3-acetate,1.004830e-01
Agrilactobacillus,Tryptamine,2.702877e-05
Agrobacterium,Serotonin,1.702289e-05
Agrobacterium,L-Formylkynurenine,1.669637e-05
Agrobacterium,L-Kynurenine,1.746221e-05
Agrobacterium,3-Hydroxyanthranilate,1.810773e-05
Agrobacterium,Anthranilate,3.191710e-05
Agrobacterium,Indole-3-acetaldehyde,2.697247e-01
Agrobacterium,Melatonin,9.126693e-03
Agrobacterium,5-Hydroxykynurenamine,1.692832e-05
Agrobacterium,Indole-3-acetate,1.040067e-01
Agrobacterium,Tryptamine,1.706108e-05
Agrococcus,Serotonin,2.144639e-05
Agrococcus,L-Formylkynurenine,1.833457e-05
Agrococcus,L-Kynurenine,1.903791e-05
Agrococcus,3-Hydroxyanthranilate,1.993388e-05
Agrococcus,Anthranilate,3.204643e-05
Agrococcus,Indole-3-acetaldehyde,3.856452e-01
Agrococcus,Melatonin,1.126199e-05
Agrococcus,5-Hydroxykynurenamine,2.126759e-05
Agrococcus,Indole-3-acetate,3.157993e-01
Agrococcus,Tryptamine,2.185795e-05
Agromyces,Serotonin,2.600480e-05
Agromyces,L-Formylkynurenine,1.946830e-05
Agromyces,L-Kynurenine,2.010309e-05
Agromyces,3-Hydroxyanthranilate,2.120746e-05
Agromyces,Anthranilate,3.210771e-05
Agromyces,Indole-3-acetaldehyde,3.764550e-01
Agromyces,Melatonin,1.128767e-05
Agromyces,5-Hydroxykynurenamine,2.570653e-05
Agromyces,Indole-3-acetate,4.963473e-02
Agromyces,Tryptamine,2.702018e-05
Ahrensia,Serotonin,2.601235e-05
Ahrensia,L-Formylkynurenine,1.947033e-05
Ahrensia,L-Kynurenine,2.010548e-05
Ahrensia,3-Hydroxyanthranilate,2.121060e-05
Ahrensia,Anthranilate,3.211952e-05
Ahrensia,Indole-3-acetaldehyde,1.559063e-01
Ahrensia,Melatonin,1.128614e-05
Ahrensia,5-Hydroxykynurenamine,2.571379e-05
Ahrensia,Indole-3-acetate,1.004830e-01
Ahrensia,Tryptamine,2.702877e-05
Aidingimonas,Serotonin,2.601235e-05
Aidingimonas,L-Formylkynurenine,1.947033e-05
Aidingimonas,L-Kynurenine,2.010548e-05
Aidingimonas,3-Hydroxyanthranilate,2.121060e-05
Aidingimonas,Anthranilate,3.211952e-05
Aidingimonas,Indole-3-acetaldehyde,1.559063e-01
Aidingimonas,Melatonin,1.128614e-05
Aidingimonas,5-Hydroxykynurenamine,2.571379e-05
Aidingimonas,Indole-3-acetate,1.004830e-01
Aidingimonas,Tryptamine,2.702877e-05
Akkermansia,Serotonin,2.144784e-05
Akkermansia,L-Formylkynurenine,1.833523e-05
Akkermansia,L-Kynurenine,1.903883e-05
Akkermansia,3-Hydroxyanthranilate,1.993511e-05
Akkermansia,Anthranilate,3.205516e-05
Akkermansia,Indole-3-acetaldehyde,8.487125e-01
Akkermansia,Melatonin,1.126084e-05
Akkermansia,5-Hydroxykynurenamine,2.126898e-05
Akkermansia,Indole-3-acetate,3.049096e-01
Akkermansia,Tryptamine,2.185949e-05
Albidovulum,Serotonin,2.601235e-05
Albidovulum,L-Formylkynurenine,1.947033e-05
Albidovulum,L-Kynurenine,2.010548e-05
Albidovulum,3-Hydroxyanthranilate,2.121060e-05
Albidovulum,Anthranilate,3.211952e-05
Albidovulum,Indole-3-acetaldehyde,1.559063e-01
Albidovulum,Melatonin,1.128614e-05
Albidovulum,5-Hydroxykynurenamine,2.571379e-05
Albidovulum,Indole-3-acetate,1.004830e-01
Albidovulum,Tryptamine,2.702877e-05
Albimonas,Serotonin,2.601046e-05
Albimonas,L-Formylkynurenine,1.946982e-05
Albimonas,L-Kynurenine,2.010488e-05
Albimonas,3-Hydroxyanthranilate,2.120981e-05
Albimonas,Anthranilate,3.211656e-05
Albimonas,Indole-3-acetaldehyde,1.131025e-01
Albimonas,Melatonin,1.128652e-05
Albimonas,5-Hydroxykynurenamine,2.571198e-05
Albimonas,Indole-3-acetate,7.893972e-02
Albimonas,Tryptamine,2.702662e-05
Alcaligenes,Serotonin,7.017835e-04
Alcaligenes,L-Formylkynurenine,2.284096e-03
Alcaligenes,L-Kynurenine,2.640181e-03
Alcaligenes,3-Hydroxyanthranilate,2.396286e-03
Alcaligenes,Anthranilate,3.193123e-05
Alcaligenes,Indole-3-acetaldehyde,1.021900e-01
Alcaligenes,Melatonin,1.121071e-05
Alcaligenes,5-Hydroxykynurenamine,7.096355e-04
Alcaligenes,Indole-3-acetate,7.820286e-01
Alcaligenes,Tryptamine,6.391850e-04
Alcanivorax,Serotonin,2.144591e-05
Alcanivorax,L-Formylkynurenine,1.833435e-05
Alcanivorax,L-Kynurenine,1.903760e-05
Alcanivorax,3-Hydroxyanthranilate,1.993348e-05
Alcanivorax,Anthranilate,3.204352e-05
Alcanivorax,Indole-3-acetaldehyde,5.490011e-02
Alcanivorax,Melatonin,1.126237e-05
Alcanivorax,5-Hydroxykynurenamine,2.126712e-05
Alcanivorax,Indole-3-acetate,3.949410e-02
Alcanivorax,Tryptamine,2.185743e-05
Aldersonia,Serotonin,2.601235e-05
Aldersonia,L-Formylkynurenine,1.947033e-05
Aldersonia,L-Kynurenine,2.010548e-05
Aldersonia,3-Hydroxyanthranilate,2.121060e-05
Aldersonia,Anthranilate,3.211952e-05
Aldersonia,Indole-3-acetaldehyde,1.559063e-01
Aldersonia,Melatonin,1.128614e-05
Aldersonia,5-Hydroxykynurenamine,2.571379e-05
Aldersonia,Indole-3-acetate,1.004830e-01
Aldersonia,Tryptamine,2.702877e-05
Algibacter,Serotonin,2.600669e-05
Algibacter,L-Formylkynurenine,1.946881e-05
Algibacter,L-Kynurenine,2.010368e-05
Algibacter,3-Hydroxyanthranilate,2.120824e-05
Algibacter,Anthranilate,3.211066e-05
Algibacter,Indole-3-acetaldehyde,6.673053e-01
Algibacter,Melatonin,1.128729e-05
Algibacter,5-Hydroxykynurenamine,2.570835e-05
Algibacter,Indole-3-acetate,6.576717e-01
Algibacter,Tryptamine,2.702233e-05
Algicola,Serotonin,2.601235e-05
Algicola,L-Formylkynurenine,1.947033e-05
Algicola,L-Kynurenine,2.010548e-05
Algicola,3-Hydroxyanthranilate,2.121060e-05
Algicola,Anthranilate,3.211952e-05
Algicola,Indole-3-acetaldehyde,1.559063e-01
Algicola,Melatonin,1.128614e-05
Algicola,5-Hydroxykynurenamine,2.571379e-05
Algicola,Indole-3-acetate,1.004830e-01
Algicola,Tryptamine,2.702877e-05
Algiphilus,Serotonin,2.601235e-05
Algiphilus,L-Formylkynurenine,1.947033e-05
Algiphilus,L-Kynurenine,2.010548e-05
Algiphilus,3-Hydroxyanthranilate,2.121060e-05
Algiphilus,Anthranilate,3.211952e-05
Algiphilus,Indole-3-acetaldehyde,1.559063e-01
Algiphilus,Melatonin,1.128614e-05
Algiphilus,5-Hydroxykynurenamine,2.571379e-05
Algiphilus,Indole-3-acetate,1.004830e-01
Algiphilus,Tryptamine,2.702877e-05
Algoriella,Serotonin,2.601235e-05
Algoriella,L-Formylkynurenine,1.947033e-05
Algoriella,L-Kynurenine,2.010548e-05
Algoriella,3-Hydroxyanthranilate,2.121060e-05
Algoriella,Anthranilate,3.211952e-05
Algoriella,Indole-3-acetaldehyde,1.559063e-01
Algoriella,Melatonin,1.128614e-05
Algoriella,5-Hydroxykynurenamine,2.571379e-05
Algoriella,Indole-3-acetate,6.759327e-01
Algoriella,Tryptamine,2.702877e-05
Algoriphagus,Serotonin,2.598417e-05
Algoriphagus,L-Formylkynurenine,1.946275e-05
Algoriphagus,L-Kynurenine,2.009653e-05
Algoriphagus,3-Hydroxyanthranilate,2.119886e-05
Algoriphagus,Anthranilate,3.207545e-05
Algoriphagus,Indole-3-acetaldehyde,2.530234e-01
Algoriphagus,Melatonin,1.129186e-05
Algoriphagus,5-Hydroxykynurenamine,2.568667e-05
Algoriphagus,Indole-3-acetate,2.401421e-01
Algoriphagus,Tryptamine,2.699668e-05
Aliagarivorans,Serotonin,2.601235e-05
Aliagarivorans,L-Formylkynurenine,1.947033e-05
Aliagarivorans,L-Kynurenine,2.010548e-05
Aliagarivorans,3-Hydroxyanthranilate,2.121060e-05
Aliagarivorans,Anthranilate,3.211952e-05
Aliagarivorans,Indole-3-acetaldehyde,1.559063e-01
Aliagarivorans,Melatonin,1.128614e-05
Aliagarivorans,5-Hydroxykynurenamine,2.571379e-05
Aliagarivorans,Indole-3-acetate,1.004830e-01
Aliagarivorans,Tryptamine,2.702877e-05
Aliarcobacter,Serotonin,2.601235e-05
Aliarcobacter,L-Formylkynurenine,1.947033e-05
Aliarcobacter,L-Kynurenine,2.010548e-05
Aliarcobacter,3-Hydroxyanthranilate,2.121060e-05
Aliarcobacter,Anthranilate,3.211952e-05
Aliarcobacter,Indole-3-acetaldehyde,1.559063e-01
Aliarcobacter,Melatonin,1.128614e-05
Aliarcobacter,5-Hydroxykynurenamine,2.571379e-05
Aliarcobacter,Indole-3-acetate,1.004830e-01
Aliarcobacter,Tryptamine,2.702877e-05
Alicycliphilus,Serotonin,2.601235e-05
Alicycliphilus,L-Formylkynurenine,1.947033e-05
Alicycliphilus,L-Kynurenine,2.010548e-05
Alicycliphilus,3-Hydroxyanthranilate,2.121060e-05
Alicycliphilus,Anthranilate,3.211952e-05
Alicycliphilus,Indole-3-acetaldehyde,1.559063e-01
Alicycliphilus,Melatonin,1.128614e-05
Alicycliphilus,5-Hydroxykynurenamine,2.571379e-05
Alicycliphilus,Indole-3-acetate,1.004830e-01
Alicycliphilus,Tryptamine,2.702877e-05
Alicyclobacillus,Serotonin,2.144303e-05
Alicyclobacillus,L-Formylkynurenine,1.833302e-05
Alicyclobacillus,L-Kynurenine,1.903576e-05
Alicyclobacillus,3-Hydroxyanthranilate,1.993103e-05
Alicyclobacillus,Anthranilate,3.202615e-05
Alicyclobacillus,Indole-3-acetaldehyde,2.571089e-01
Alicyclobacillus,Melatonin,1.126467e-05
Alicyclobacillus,5-Hydroxykynurenamine,2.126434e-05
Alicyclobacillus,Indole-3-acetate,4.556366e-01
Alicyclobacillus,Tryptamine,2.185434e-05
Aliicoccus,Serotonin,2.601235e-05
Aliicoccus,L-Formylkynurenine,1.947033e-05
Aliicoccus,L-Kynurenine,2.010548e-05
Aliicoccus,3-Hydroxyanthranilate,2.121060e-05
Aliicoccus,Anthranilate,3.211952e-05
Aliicoccus,Indole-3-acetaldehyde,7.048002e-01
Aliicoccus,Melatonin,1.128614e-05
Aliicoccus,5-Hydroxykynurenamine,2.571379e-05
Aliicoccus,Indole-3-acetate,1.004830e-01
Aliicoccus,Tryptamine,2.702877e-05
Aliifodinibius,Serotonin,2.601235e-05
Aliifodinibius,L-Formylkynurenine,1.947033e-05
Aliifodinibius,L-Kynurenine,2.010548e-05
Aliifodinibius,3-Hydroxyanthranilate,2.121060e-05
Aliifodinibius,Anthranilate,3.211952e-05
Aliifodinibius,Indole-3-acetaldehyde,1.559063e-01
Aliifodinibius,Melatonin,1.128614e-05
Aliifodinibius,5-Hydroxykynurenamine,2.571379e-05
Aliifodinibius,Indole-3-acetate,1.004830e-01
Aliifodinibius,Tryptamine,2.702877e-05
Aliiglaciecola,Serotonin,2.601235e-05
Aliiglaciecola,L-Formylkynurenine,1.947033e-05
Aliiglaciecola,L-Kynurenine,2.010548e-05
Aliiglaciecola,3-Hydroxyanthranilate,2.121060e-05
Aliiglaciecola,Anthranilate,3.211952e-05
Aliiglaciecola,Indole-3-acetaldehyde,1.559063e-01
Aliiglaciecola,Melatonin,1.128614e-05
Aliiglaciecola,5-Hydroxykynurenamine,2.571379e-05
Aliiglaciecola,Indole-3-acetate,1.004830e-01
Aliiglaciecola,Tryptamine,2.702877e-05
Aliiroseovarius,Serotonin,2.601046e-05
Aliiroseovarius,L-Formylkynurenine,1.946982e-05
Aliiroseovarius,L-Kynurenine,2.010488e-05
Aliiroseovarius,3-Hydroxyanthranilate,2.120981e-05
Aliiroseovarius,Anthranilate,3.211656e-05
Aliiroseovarius,Indole-3-acetaldehyde,1.131025e-01
Aliiroseovarius,Melatonin,1.128652e-05
Aliiroseovarius,5-Hydroxykynurenamine,2.571198e-05
Aliiroseovarius,Indole-3-acetate,7.893972e-02
Aliiroseovarius,Tryptamine,2.702662e-05
Aliivibrio,Serotonin,1.885370e-05
Aliivibrio,L-Formylkynurenine,1.744067e-05
Aliivibrio,L-Kynurenine,1.818280e-05
Aliivibrio,3-Hydroxyanthranilate,1.893618e-05
Aliivibrio,Anthranilate,3.199145e-05
Aliivibrio,Indole-3-acetaldehyde,9.737341e-02
Aliivibrio,Melatonin,1.123583e-05
Aliivibrio,5-Hydroxykynurenamine,1.872708e-05
Aliivibrio,Indole-3-acetate,4.865459e-02
Aliivibrio,Tryptamine,1.902815e-05
Alistipes,Serotonin,1.138311e-05
Alistipes,L-Formylkynurenine,1.374781e-05
Alistipes,L-Kynurenine,1.455427e-05
Alistipes,3-Hydroxyanthranilate,1.484873e-05
Alistipes,Anthranilate,3.156280e-05
Alistipes,Indole-3-acetaldehyde,6.204931e-01
Alistipes,Melatonin,1.106822e-05
Alistipes,5-Hydroxykynurenamine,1.136526e-05
Alistipes,Indole-3-acetate,3.958336e-01
Alistipes,Tryptamine,1.113985e-05
Aliterella,Serotonin,2.601235e-05
Aliterella,L-Formylkynurenine,1.947033e-05
Aliterella,L-Kynurenine,2.010548e-05
Aliterella,3-Hydroxyanthranilate,2.121060e-05
Aliterella,Anthranilate,3.211952e-05
Aliterella,Indole-3-acetaldehyde,1.559063e-01
Aliterella,Melatonin,1.128614e-05
Aliterella,5-Hydroxykynurenamine,2.571379e-05
Aliterella,Indole-3-acetate,6.759327e-01
Aliterella,Tryptamine,2.702877e-05
Alkalibacillus,Serotonin,2.601235e-05
Alkalibacillus,L-Formylkynurenine,1.947033e-05
Alkalibacillus,L-Kynurenine,2.010548e-05
Alkalibacillus,3-Hydroxyanthranilate,2.121060e-05
Alkalibacillus,Anthranilate,3.211952e-05
Alkalibacillus,Indole-3-acetaldehyde,1.559063e-01
Alkalibacillus,Melatonin,1.128614e-05
Alkalibacillus,5-Hydroxykynurenamine,2.571379e-05
Alkalibacillus,Indole-3-acetate,1.004830e-01
Alkalibacillus,Tryptamine,2.702877e-05
Alkalibacter,Serotonin,2.601235e-05
Alkalibacter,L-Formylkynurenine,1.947033e-05
Alkalibacter,L-Kynurenine,2.010548e-05
Alkalibacter,3-Hydroxyanthranilate,2.121060e-05
Alkalibacter,Anthranilate,3.211952e-05
Alkalibacter,Indole-3-acetaldehyde,7.048002e-01
Alkalibacter,Melatonin,1.128614e-05
Alkalibacter,5-Hydroxykynurenamine,2.571379e-05
Alkalibacter,Indole-3-acetate,1.004830e-01
Alkalibacter,Tryptamine,2.702877e-05
Alkalibacterium,Serotonin,2.600857e-05
Alkalibacterium,L-Formylkynurenine,1.946932e-05
Alkalibacterium,L-Kynurenine,2.010428e-05
Alkalibacterium,3-Hydroxyanthranilate,2.120902e-05
Alkalibacterium,Anthranilate,3.211361e-05
Alkalibacterium,Indole-3-acetaldehyde,3.185612e-01
Alkalibacterium,Melatonin,1.128690e-05
Alkalibacterium,5-Hydroxykynurenamine,2.571016e-05
Alkalibacterium,Indole-3-acetate,6.575016e-02
Alkalibacterium,Tryptamine,2.702447e-05
Alkaliflexus,Serotonin,2.601235e-05
Alkaliflexus,L-Formylkynurenine,1.947033e-05
Alkaliflexus,L-Kynurenine,2.010548e-05
Alkaliflexus,3-Hydroxyanthranilate,2.121060e-05
Alkaliflexus,Anthranilate,3.211952e-05
Alkaliflexus,Indole-3-acetaldehyde,7.048002e-01
Alkaliflexus,Melatonin,1.128614e-05
Alkaliflexus,5-Hydroxykynurenamine,2.571379e-05
Alkaliflexus,Indole-3-acetate,6.759327e-01
Alkaliflexus,Tryptamine,2.702877e-05
Alkalihalobacillus,Serotonin,9.687857e-05
Alkalihalobacillus,L-Formylkynurenine,8.685628e-04
Alkalihalobacillus,L-Kynurenine,2.310565e-03
Alkalihalobacillus,3-Hydroxyanthranilate,9.114016e-04
Alkalihalobacillus,Anthranilate,3.177133e-05
Alkalihalobacillus,Indole-3-acetaldehyde,1.851411e-01
Alkalihalobacillus,Melatonin,1.116707e-05
Alkalihalobacillus,5-Hydroxykynurenamine,9.752655e-05
Alkalihalobacillus,Indole-3-acetate,9.470146e-02
Alkalihalobacillus,Tryptamine,9.062823e-05
Alkalilimnicola,Serotonin,2.144832e-05
Alkalilimnicola,L-Formylkynurenine,1.833545e-05
Alkalilimnicola,L-Kynurenine,1.903914e-05
Alkalilimnicola,3-Hydroxyanthranilate,1.993552e-05
Alkalilimnicola,Anthranilate,3.205807e-05
Alkalilimnicola,Indole-3-acetaldehyde,7.423324e-01
Alkalilimnicola,Melatonin,1.126046e-05
Alkalilimnicola,5-Hydroxykynurenamine,2.126944e-05
Alkalilimnicola,Indole-3-acetate,7.848839e-02
Alkalilimnicola,Tryptamine,2.186001e-05
Alkalimonas,Serotonin,2.601235e-05
Alkalimonas,L-Formylkynurenine,1.947033e-05
Alkalimonas,L-Kynurenine,2.010548e-05
Alkalimonas,3-Hydroxyanthranilate,2.121060e-05
Alkalimonas,Anthranilate,3.211952e-05
Alkalimonas,Indole-3-acetaldehyde,7.048002e-01
Alkalimonas,Melatonin,1.128614e-05
Alkalimonas,5-Hydroxykynurenamine,2.571379e-05
Alkalimonas,Indole-3-acetate,1.004830e-01
Alkalimonas,Tryptamine,2.702877e-05
Alkaliphilus,Serotonin,1.885355e-05
Alkaliphilus,L-Formylkynurenine,1.744060e-05
Alkaliphilus,L-Kynurenine,1.818265e-05
Alkaliphilus,3-Hydroxyanthranilate,1.893596e-05
Alkaliphilus,Anthranilate,3.198858e-05
Alkaliphilus,Indole-3-acetaldehyde,7.881259e-02
Alkaliphilus,Melatonin,1.123621e-05
Alkaliphilus,5-Hydroxykynurenamine,1.872694e-05
Alkaliphilus,Indole-3-acetate,4.336293e-02
Alkaliphilus,Tryptamine,1.902799e-05
Alkalispirochaeta,Serotonin,2.600857e-05
Alkalispirochaeta,L-Formylkynurenine,1.946932e-05
Alkalispirochaeta,L-Kynurenine,2.010428e-05
Alkalispirochaeta,3-Hydroxyanthranilate,2.120902e-05
Alkalispirochaeta,Anthranilate,3.211361e-05
Alkalispirochaeta,Indole-3-acetaldehyde,5.739726e-01
Alkalispirochaeta,Melatonin,1.128690e-05
Alkalispirochaeta,5-Hydroxykynurenamine,2.571016e-05
Alkalispirochaeta,Indole-3-acetate,2.733133e-01
Alkalispirochaeta,Tryptamine,2.702447e-05
Alkalitalea,Serotonin,2.601235e-05
Alkalitalea,L-Formylkynurenine,1.947033e-05
Alkalitalea,L-Kynurenine,2.010548e-05
Alkalitalea,3-Hydroxyanthranilate,2.121060e-05
Alkalitalea,Anthranilate,3.211952e-05
Alkalitalea,Indole-3-acetaldehyde,7.048002e-01
Alkalitalea,Melatonin,1.128614e-05
Alkalitalea,5-Hydroxykynurenamine,2.571379e-05
Alkalitalea,Indole-3-acetate,6.759327e-01
Alkalitalea,Tryptamine,2.702877e-05
Alkanindiges,Serotonin,2.601235e-05
Alkanindiges,L-Formylkynurenine,1.947033e-05
Alkanindiges,L-Kynurenine,2.010548e-05
Alkanindiges,3-Hydroxyanthranilate,2.121060e-05
Alkanindiges,Anthranilate,3.211952e-05
Alkanindiges,Indole-3-acetaldehyde,1.559063e-01
Alkanindiges,Melatonin,1.128614e-05
Alkanindiges,5-Hydroxykynurenamine,2.571379e-05
Alkanindiges,Indole-3-acetate,1.004830e-01
Alkanindiges,Tryptamine,2.702877e-05
Allisonella,Serotonin,2.144832e-05
Allisonella,L-Formylkynurenine,1.833545e-05
Allisonella,L-Kynurenine,1.903914e-05
Allisonella,3-Hydroxyanthranilate,1.993552e-05
Allisonella,Anthranilate,3.205807e-05
Allisonella,Indole-3-acetaldehyde,7.423324e-01
Allisonella,Melatonin,1.126046e-05
Allisonella,5-Hydroxykynurenamine,2.126944e-05
Allisonella,Indole-3-acetate,7.848839e-02
